,Player,GM,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,club,year
8,"Howe, Jeremy",21,12.76190476,6.761904762,4.571428571,17.33333333,0.047619048,0,0,1.428571429,5.380952381,0.952380952,0.047619048,1.714285714,0.904761905,0.428571429,0,4.952380952,9.761904762,1.095238095,0,5.714285714,0.047619048,COL,2019
9,"Brown, Callum",22,7.272727273,2.636363636,7.363636364,14.63636364,0.5,0.590909091,0,4.045454545,0.363636364,2.863636364,0.590909091,1.545454545,1,0.681818182,0,5.181818182,9.909090909,0.045454545,0.409090909,0.954545455,0.590909091,COL,2019
10,"Thomas, Josh",22,7.136363636,2.954545455,7.227272727,14.36363636,1,0.5,0,2.363636364,0.5,2.363636364,0.727272727,1.818181818,0.545454545,0.409090909,0,5.272727273,9.636363636,0.090909091,0.727272727,0.818181818,0.181818182,COL,2019
11,"Mihocek, Brody",24,8.875,5.875,4.25,13.125,1.5,1.083333333,0,2.041666667,0.208333333,3.25,0.25,2.416666667,1.208333333,0.625,0.166666667,5.791666667,7.541666667,1.458333333,1.791666667,1.625,0.125,COL,2019
12,"Adams, Taylor",12,14.5,3.916666667,9.916666667,24.41666667,0.416666667,0.416666667,0,5.083333333,1.75,4.166666667,5.583333333,4,1.083333333,1.833333333,0,9.833333333,14.75,0,0.416666667,1.166666667,0.75,COL,2019
13,"de Goey, Jordan",17,12,4.764705882,4.764705882,16.76470588,2,1.294117647,0,2.058823529,0.176470588,3.588235294,1.941176471,2.823529412,1.058823529,0.823529412,0.235294118,7.411764706,8.941176471,0.647058824,1.823529412,0.764705882,0.411764706,COL,2019
14,"Hoskin-Elliott, Will",19,10.31578947,6.736842105,4.578947368,14.89473684,1,0.421052632,0,1.736842105,0.578947368,2.789473684,0.105263158,1.578947368,0.526315789,0.421052632,0,4.210526316,10.73684211,0.578947368,1.315789474,1.631578947,0.210526316,COL,2019
15,"Roughead, Jordan",24,6.958333333,5.166666667,4.833333333,11.79166667,0.041666667,0,0.708333333,1.791666667,2.666666667,0.666666667,0.25,1.291666667,0.541666667,0.333333333,0,3.916666667,7.375,0.708333333,0.166666667,6.833333333,0,COL,2019
16,"Moore, Darcy",17,9.352941176,4.647058824,5.470588235,14.82352941,0,0.058823529,0,1.529411765,5.058823529,1.058823529,0,2.176470588,1,1,0.058823529,6.294117647,6.058823529,1.705882353,0.058823529,7.352941176,0.235294118,COL,2019
17,"Greenwood, Levi",17,9.411764706,4.529411765,5.352941176,14.76470588,0,0.058823529,0,2.529411765,1.941176471,1.176470588,0.294117647,2.058823529,0.294117647,0.647058824,0,3.882352941,11.23529412,0.588235294,0,2.588235294,0.176470588,COL,2019
18,"Aish, James",14,9.5,4.357142857,7,16.5,0,0.071428571,0,2.5,2.857142857,2,0.785714286,2,0.5,0.285714286,0,4.571428571,11.85714286,0.642857143,0.071428571,2.071428571,0.214285714,COL,2019
19,"Beams, Dayne",9,13.77777778,4.222222222,11.33333333,25.11111111,0.555555556,0.444444444,0,2.111111111,1.777777778,3.888888889,4.555555556,3.111111111,1.444444444,0.444444444,0.222222222,8.111111111,16.77777778,0.222222222,0.222222222,0.111111111,0,COL,2019
20,"Stephenson, Jaidyn",14,11.28571429,6.642857143,4.357142857,15.64285714,1.714285714,0.928571429,0,2.071428571,0.928571429,2,0.214285714,2.5,0.428571429,0.5,0.071428571,5.142857143,10.35714286,0.785714286,2.571428571,1.214285714,0.142857143,COL,2019
21,"Varcoe, Travis",16,5.875,3.6875,6.5625,12.4375,0.5625,0.375,0,2.625,0.25,1.6875,0.25,1.8125,0.375,1.0625,0,4.625,8.0625,0.125,0.875,1.1875,0.0625,COL,2019
22,"Elliott, Jamie",16,9,5.5625,2.9375,11.9375,1.625,1.125,0,2.3125,0,2.0625,0.375,1.25,0.8125,0.25,0.3125,3.9375,8,0.75,2,0.9375,0.5,COL,2019
23,"Langdon, Tom",9,7.777777778,5,10.11111111,17.88888889,0,0.111111111,0,2,2.222222222,0.888888889,0.222222222,1.444444444,0.444444444,0.666666667,0,6.333333333,11.22222222,0.666666667,0,4.111111111,0,COL,2019
24,"Wills, Rupert",9,5.333333333,2.555555556,10.33333333,15.66666667,0,0.111111111,0.111111111,7.444444444,0.222222222,1.222222222,2.777777778,2.222222222,1.222222222,1,0,7,9,0.111111111,0,1.444444444,0,COL,2019
25,"Cox, Mason",14,5.571428571,4.285714286,3.5,9.071428571,1.357142857,0.714285714,4,0.785714286,0.5,0.5,1,2.642857143,1.857142857,0.928571429,0,5.571428571,3.571428571,2,1.642857143,2.428571429,0.071428571,COL,2019
26,"Scharenberg, Matt",7,7.857142857,4.571428571,6.857142857,14.71428571,0,0,0,1,2.857142857,0.142857143,0.142857143,2.857142857,0.857142857,1.428571429,0,3.857142857,10.57142857,0.428571429,0,6.142857143,0.285714286,COL,2019
27,"Noble, John",5,11,4,7.6,18.6,0,0.2,0,2.2,2,2.2,0.2,4.2,0.2,0.8,0,3.6,15.2,0.4,0.2,0.8,0,COL,2019
28,"Sier, Brayden",6,5.833333333,0.666666667,8.5,14.33333333,0.333333333,0.166666667,0,3.666666667,0.833333333,2.166666667,3,3.333333333,0.333333333,1,0,8.166666667,6.333333333,0,0,0.166666667,0,COL,2019
29,"Daicos, Josh",5,8,3.8,9,17,0.2,0.4,0,2.6,1.4,1.4,1.4,2.4,0.8,1,0,4.8,12.6,0,0,0.2,0.2,COL,2019
30,"Reid, Ben",8,5.625,3.375,4,9.625,1.375,0.875,3.625,1.125,0.25,0.75,0.625,1.75,1.375,0.875,0,6.125,4.125,1.75,1.75,1.125,0,COL,2019
31,"Quaynor, Isaac",4,8.75,4.5,5.75,14.5,0,0,0,2.5,2,2.75,0.5,1.5,1,0.5,0,5.25,9.5,0.75,0,2.5,0.25,COL,2019
32,"Madgen, Jack",4,6,3.75,4.75,10.75,0,0,0,1.75,1.5,0.75,0.25,1.5,0.5,0.75,0,3.5,7,0,0,5.5,0,COL,2019
33,"Crocker, Ben",3,5.666666667,3,2,7.666666667,1,0.666666667,0,3,0.333333333,1.333333333,0,4,1,1.666666667,0,4,5,0,1.333333333,2,0,COL,2019
34,"Wells, Daniel",1,6,4,5,11,3,0,0,2,0,1,0,1,1,0,0,4,7,0,2,1,0,COL,2019
35,"Appleby, Flynn",1,3,2,4,7,0,0,0,1,1,0,0,3,1,1,0,3,4,0,0,1,0,COL,2019
0,"Merrett, Zach",23,14.69565217,3.913043478,13.60869565,28.30434783,0.347826087,0.434782609,0,5.391304348,1.913043478,4.782608696,4.652173913,3.565217391,1.782608696,0.47826087,0.695652174,10.65217391,17.91304348,0.173913043,0.086956522,1.782608696,0.347826087,ESS,2019
1,"Shiel, Dylan",22,14.13636364,3.090909091,12.04545455,26.18181818,0.409090909,0.681818182,0,4.909090909,1.727272727,4.954545455,5.272727273,3.454545455,1.272727273,0.545454545,0.636363636,11.09090909,14.63636364,0.090909091,0.090909091,1.045454545,1.045454545,ESS,2019
2,"McGrath, Andrew",23,10.7826087,3.434782609,10.26086957,21.04347826,0.391304348,0.130434783,0,2.608695652,2.086956522,2.347826087,1.608695652,2.47826087,0.52173913,0.260869565,0,6.695652174,14.17391304,0.130434783,0.043478261,1.217391304,0.739130435,ESS,2019
3,"Heppell, Dyson",18,12.77777778,5.444444444,13.5,26.27777778,0.222222222,0.277777778,0,2.888888889,1.5,3.722222222,3.777777778,3.555555556,1.222222222,0.611111111,0.166666667,11.72222222,15.22222222,0.555555556,0.333333333,1.277777778,0.166666667,ESS,2019
4,"McKenna, Conor",22,14.31818182,2.636363636,6.590909091,20.90909091,0.090909091,0.045454545,0,1.545454545,4.863636364,2.363636364,0.909090909,2.181818182,0.636363636,0.363636364,0,4.590909091,11.59090909,0.181818182,0.045454545,1.863636364,3.590909091,ESS,2019
5,"Parish, Darcy",21,10.61904762,2.904761905,10,20.61904762,0.571428571,0.428571429,0,3.80952381,1.142857143,3.285714286,3.142857143,2,0.619047619,0.285714286,0.095238095,8.571428571,12.19047619,0.047619048,0.476190476,0.714285714,0.238095238,ESS,2019
6,"Zaharakis, David",20,11.9,4.95,8.4,20.3,0.3,0.1,0,2.8,1.9,2.95,1.55,2.25,0.7,0.55,0.15,6.45,13.55,0.05,0.1,1.05,0.25,ESS,2019
7,"Saad, Adam",22,10.86363636,2.818181818,6.772727273,17.63636364,0.136363636,0,0,3.409090909,4.727272727,1.863636364,0.863636364,2.545454545,0.636363636,0.636363636,0,5.772727273,9.818181818,0.090909091,0,3.409090909,2.318181818,ESS,2019
8,"Hurley, Michael",19,14.31578947,7.947368421,5.052631579,19.36842105,0,0,0,0.473684211,6.684210526,0.421052632,0.263157895,2.052631579,0.526315789,0.578947368,0.157894737,4.736842105,12.05263158,1.052631579,0,4.526315789,0.105263158,ESS,2019
9,"Redman, Mason",20,11.55,4.45,5.45,17,0,0.1,0,3.05,2.6,1.45,0.55,2.65,0.85,1,0,5.05,11.45,0.5,0,3,0.45,ESS,2019
10,"Langford, Kyle",18,9,3.555555556,8.444444444,17.44444444,0.833333333,0.166666667,0,3.111111111,1,2.722222222,2.222222222,2.611111111,0.722222222,1.166666667,0,6.888888889,10.61111111,0.444444444,0.722222222,1.166666667,0.5,ESS,2019
11,"Hooker, Cale",18,9.888888889,7.555555556,7.5,17.38888889,0.222222222,0.111111111,0.111111111,0.833333333,4.277777778,0.5,0.222222222,2.722222222,0.888888889,0.722222222,0,6.666666667,10.11111111,1.777777778,0.388888889,6.555555556,0.111111111,ESS,2019
12,"McDonald-Tipungwuti, Anthony",23,7.217391304,2.869565217,4.217391304,11.43478261,1.391304348,0.565217391,0,4.304347826,0.304347826,2.826086957,1,2.130434783,1.086956522,1.043478261,0.347826087,6,6,0.47826087,0.826086957,1.391304348,0.913043478,ESS,2019
13,"Guelfi, Matt",17,8,3.235294118,5.705882353,13.70588235,0.176470588,0.117647059,0,2.882352941,1.764705882,1.647058824,1,2.470588235,0.529411765,0.647058824,0,5.411764706,8.176470588,0.352941176,0.235294118,2.176470588,0.117647059,ESS,2019
14,"Stringer, Jake",19,9.368421053,3,2.894736842,12.26315789,1.736842105,1.421052632,0,3.315789474,0.526315789,2.947368421,2.052631579,2.789473684,0.894736842,1.473684211,0.105263158,7.105263158,5.789473684,0.842105263,1.631578947,0.684210526,0.105263158,ESS,2019
15,"Francis, Aaron",17,7.588235294,4.705882353,5.647058824,13.23529412,0.176470588,0.176470588,0,1.764705882,2.058823529,1.294117647,0.176470588,2.117647059,0.588235294,0.588235294,0,4.882352941,8.411764706,0.941176471,0.235294118,4.411764706,0,ESS,2019
16,"Brown, Mitch",16,9.125,6,4.625,13.75,1.3125,0.8125,0.1875,1,0.5,2.125,0.1875,1.75,0.75,1,0.0625,3.9375,9.6875,0.5,1.0625,1.25,0.0625,ESS,2019
17,"Ambrose, Patrick",20,5.95,4.05,4.25,10.2,0.05,0.15,0,2.4,2,0.55,0.1,2.15,0.8,1.2,0,4.1,6.1,0.85,0.15,5.6,0,ESS,2019
18,"McKernan, Shaun",16,8.5,5.0625,3.625,12.125,1.0625,0.6875,7.25,1.875,0.4375,2.1875,1.5,3.875,1,1.8125,0.1875,7.5,4.875,2.375,1.625,2.0625,0,ESS,2019
19,"Bellchambers, Tom",16,6.5625,3.25,4.6875,11.25,0.375,0.25,25.4375,1.875,1.4375,1.375,3.75,3,1.75,1.6875,0.125,7.375,4.625,0.9375,0.5625,3.375,0,ESS,2019
20,"Fantasia, Orazio",15,6.733333333,3.066666667,4.8,11.53333333,1.333333333,0.8,0,2.133333333,0.533333333,1.733333333,0.733333333,1.666666667,0.866666667,0.666666667,0.066666667,4.2,7.533333333,0.133333333,0.666666667,1.133333333,0.466666667,ESS,2019
21,"Clarke, Dylan",11,6.181818182,2,9.272727273,15.45454545,0,0.090909091,0,6.363636364,0.636363636,2.545454545,2.454545455,2.727272727,0.545454545,1,0,6.454545455,9.090909091,0.090909091,0.181818182,0.909090909,0,ESS,2019
22,"Gleeson, Martin",9,10.22222222,4.444444444,6.333333333,16.55555556,0,0.111111111,0,1.111111111,2.555555556,1.444444444,0.222222222,2.888888889,0.777777778,1.333333333,0,6,10.44444444,0.777777778,0,5,0,ESS,2019
23,"Smith, Devon",7,11.28571429,2.714285714,6.857142857,18.14285714,0.428571429,0.285714286,0,5.714285714,0.857142857,5.142857143,2.571428571,3.571428571,0.857142857,1.142857143,0,7,11.42857143,0,0.428571429,1,1.428571429,ESS,2019
24,"Laverde, Jayden",10,6.6,3.9,4.8,11.4,1.1,1.3,0,2.1,0,1.8,0.5,1.7,1.2,0.6,0,5.4,6.3,0.8,1.4,1.3,0.1,ESS,2019
25,"Myers, David",7,7.285714286,2.142857143,7.571428571,14.85714286,0.142857143,0.285714286,0,3,0.857142857,2.857142857,3.714285714,2.571428571,0.142857143,0.857142857,0,7.571428571,7.428571429,0,0.142857143,0.428571429,0,ESS,2019
26,"Baguley, Mark",10,5.3,2.9,4.6,9.9,1.2,0.2,0,2.8,0,1.6,0.3,2.5,0.5,1.6,0,4,6.1,0.4,0.7,1,0,ESS,2019
27,"Begley, Josh",8,7.625,3.5,4,11.625,0.75,0.875,0,1.875,0.5,1.5,0.25,2.5,0.875,1.125,0,5.5,6.75,0.5,0.75,1.125,0,ESS,2019
28,"Clarke, Zac",9,3.666666667,2.555555556,6.333333333,10,0,0.666666667,20.88888889,2.555555556,0.222222222,1.222222222,2.777777778,3.222222222,0.555555556,2.111111111,0,5.333333333,4.777777778,0.666666667,0.666666667,3.888888889,0,ESS,2019
29,"Ridley, Jordan",6,10.83333333,7,4,14.83333333,0,0,0,1.833333333,3.5,0.666666667,0.166666667,1,0.166666667,0.333333333,0,3.166666667,10.66666667,0.333333333,0,1.5,0.5,ESS,2019
30,"Snelling, Will",4,5,2.75,11.5,16.5,1.25,0,0,3.25,0.25,1.5,1.25,1.75,1.5,0.5,0,7.75,9,0,0.5,0.75,0,ESS,2019
31,"McNiece, Ben",5,5.4,2,5,10.4,0,0,0,1.4,1.4,1,0.6,2.2,1.2,1,0,5.2,5.2,0.4,0,3,0,ESS,2019
32,"Daniher, Joe",4,8.25,5.5,4.5,12.75,1.75,1.25,4,2,0,2.75,1.25,3.75,1,2,0,6,7,1.5,1,2.5,0,ESS,2019
33,"Ham, Brayden",5,7.2,3.4,2.8,10,0.6,0.4,0,2.4,0.6,2.2,0.6,1.6,0.6,0.4,0,3.2,7.6,0.4,0.4,1,0.2,ESS,2019
34,"Hartley, Michael",3,9.333333333,5.666666667,5,14.33333333,0,0,1.333333333,2,3.333333333,1.666666667,1,3.333333333,0,2.333333333,0,6.666666667,8.333333333,1.333333333,0,9,0,ESS,2019
35,"Jok, Tom",1,6,5,6,12,0,0,0,3,1,2,1,2,1,0,0,5,7,1,0,1,0,ESS,2019
36,"Zerk-Thatcher, Brandon",1,10,6,1,11,0,0,0,3,4,1,0,4,0,2,0,3,8,1,0,7,0,ESS,2019
37,"Mutch, Kobe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESS,2019
0,"Fyfe, Nat",20,13.95,4.8,15.2,29.15,0.8,0.65,0,3.95,1,4.7,7.55,4.2,2.45,1.8,1.65,17.55,12.65,1.6,0.9,2.15,0.05,FRE,2019
1,"Hill, Bradley",22,17.81818182,3.681818182,7.272727273,25.09090909,0.272727273,0.363636364,0,2.272727273,2.727272727,4.272727273,1.863636364,3.227272727,0.318181818,0.590909091,0.181818182,5.227272727,19.04545455,0.090909091,0.409090909,0.818181818,1.045454545,FRE,2019
2,"Langdon, Ed",22,14.54545455,5.954545455,10.45454545,25,0.409090909,0.454545455,0,1.909090909,3,3.590909091,1.545454545,2.272727273,0.363636364,0.409090909,0.090909091,7.090909091,17.27272727,0.363636364,0.363636364,0.454545455,0.454545455,FRE,2019
3,"Mundy, David",22,10.45454545,2.727272727,12.36363636,22.81818182,0.363636364,0.318181818,0.045454545,3.909090909,1.363636364,3.681818182,5.454545455,2.772727273,0.545454545,0.909090909,0.363636364,11.77272727,12.40909091,0.090909091,0.409090909,2.318181818,0,FRE,2019
4,"Walters, Michael",22,13.77272727,3.772727273,8,21.77272727,1.818181818,0.772727273,0,3.545454545,1.090909091,3.909090909,3.727272727,2.863636364,2.272727273,1.136363636,0.5,9.590909091,12.40909091,0.454545455,1.090909091,1.5,0.681818182,FRE,2019
5,"Conca, Reece",22,12.81818182,3.090909091,7.5,20.31818182,0.090909091,0.136363636,0,3.545454545,2.681818182,2.636363636,3.045454545,3.363636364,0.818181818,1.272727273,0,6.863636364,11.72727273,0,0.045454545,1.772727273,0.272727273,FRE,2019
6,"Tucker, Darcy",22,9.045454545,3.318181818,10.04545455,19.09090909,0.454545455,0.318181818,0,3.681818182,1.136363636,2.909090909,2.272727273,2.909090909,0.5,0.954545455,0,7.136363636,12.36363636,0.045454545,0.363636364,1.090909091,0.045454545,FRE,2019
7,"Brayshaw, Andrew",22,7.590909091,2.090909091,9.318181818,16.90909091,0.318181818,0.318181818,0,5.136363636,1,2.636363636,2.181818182,2.545454545,0.727272727,0.545454545,0.045454545,8.227272727,9.045454545,0.181818182,0.181818182,1.227272727,0.090909091,FRE,2019
8,"Ryan, Luke",18,14.61111111,5.222222222,5.833333333,20.44444444,0.055555556,0,0,2.611111111,5.055555556,1.5,0.277777778,2.333333333,0.611111111,0.833333333,0.277777778,6.555555556,11.22222222,0.555555556,0.055555556,4.444444444,0.222222222,FRE,2019
9,"Hughes, Ethan",21,8.380952381,4.761904762,7.571428571,15.95238095,0.095238095,0.095238095,0,1.285714286,1.904761905,1.142857143,0.666666667,2.761904762,0.714285714,1,0,6.80952381,9.571428571,0.714285714,0.095238095,4.333333333,0,FRE,2019
10,"Wilson, Nathan",18,14.22222222,3.666666667,3.666666667,17.88888889,0,0.166666667,0,1.222222222,5.833333333,2.055555556,0.111111111,2.611111111,0.388888889,0.555555556,0,4.444444444,10.88888889,0.055555556,0,2.888888889,0.722222222,FRE,2019
11,"Cerra, Adam",20,9.35,3.7,6.1,15.45,0.1,0.35,0,2.2,2.2,2.1,0.75,2.05,0.7,0.35,0,4.75,10.2,0.35,0.15,2.65,0.1,FRE,2019
12,"Blakely, Connor",14,11.14285714,5.142857143,8.642857143,19.78571429,0,0,0,2.285714286,2.642857143,2.357142857,1.214285714,2.071428571,1,0.5,0,5.571428571,14.28571429,0.285714286,0,2,0,FRE,2019
13,"Matera, Brandon",20,9.05,3.6,4,13.05,1.5,1.25,0,1.95,0.5,2.3,0.3,2.35,0.3,0.8,0,5.05,7.9,0.3,1.35,0.75,0.15,FRE,2019
14,"Hamling, Joel",22,6.227272727,5.045454545,4.409090909,10.63636364,0,0,0,1.136363636,3.227272727,0.590909091,0,1.5,0.954545455,0.545454545,0,4.272727273,6.545454545,1.181818182,0,8.5,0.045454545,FRE,2019
15,"Duman, Taylin",14,10.71428571,5.5,4.214285714,14.92857143,0.071428571,0.214285714,0,2.357142857,2.857142857,1.071428571,0.5,2.428571429,0.428571429,0.571428571,0,3.857142857,10.28571429,0.428571429,0.071428571,4.214285714,0,FRE,2019
16,"Switkowski, Sam",18,4.944444444,2.5,6.444444444,11.38888889,0.333333333,0.166666667,0,4.944444444,0.222222222,2.222222222,1.055555556,1.5,1.166666667,0.666666667,0,6.111111111,5.722222222,0.388888889,0.5,2.055555556,0.055555556,FRE,2019
17,"Lobb, Rory",15,7.933333333,4.066666667,5.2,13.13333333,0.866666667,0.733333333,21.26666667,1.6,1,2.133333333,2.6,2.466666667,1.4,0.666666667,0.066666667,8.333333333,5.333333333,2.133333333,1,4.866666667,0,FRE,2019
18,"Hogan, Jesse",12,7.75,6,7,14.75,1.083333333,0.833333333,0.25,0.833333333,0.166666667,1.583333333,0.416666667,2.416666667,0.666666667,0.25,0,6.25,8.666666667,0.916666667,1.666666667,1.583333333,0.083333333,FRE,2019
19,"Taberner, Matthew",9,11.66666667,8,4.888888889,16.55555556,1.444444444,1.111111111,1.777777778,2,0.444444444,2.444444444,0.777777778,2.666666667,0.777777778,0.888888889,0.222222222,7.333333333,9.222222222,2.666666667,2.333333333,1.555555556,0,FRE,2019
20,"Colyer, Travis",10,9.1,3.2,5.4,14.5,0.5,0.6,0,2.3,0.7,2,1.3,2.7,0.8,0.3,0,6.2,8.7,0,0.3,0.5,0.1,FRE,2019
21,"McCarthy, Cam",12,7.833333333,4.083333333,3.5,11.33333333,1.583333333,0.583333333,0,1.25,0.083333333,2.166666667,0.25,2.416666667,0.75,0.75,0.166666667,4.333333333,6.666666667,0.666666667,1.666666667,0.583333333,0,FRE,2019
22,"Darcy, Sean",11,4,1.818181818,7.090909091,11.09090909,0.363636364,0.636363636,27.27272727,2.727272727,0.909090909,1.454545455,2.818181818,2.818181818,0.909090909,1.636363636,0,7.272727273,4.454545455,0.454545455,0.727272727,3.363636364,0,FRE,2019
23,"Logue, Griffin",10,6.6,4.5,5.4,12,0,0,0,1.9,2.8,0.6,0,1.8,0.5,0.7,0,5.3,7.2,1.1,0,6.8,0.2,FRE,2019
24,"Pearce, Alex",11,5.090909091,3.272727273,5.727272727,10.81818182,0,0,0,2.181818182,2.272727273,0.454545455,0.090909091,1.454545455,1,0.818181818,0,5.909090909,5.363636364,0.818181818,0,4.181818182,0,FRE,2019
25,"Bewley, Brett",7,8.571428571,3.142857143,5.142857143,13.71428571,0.142857143,0.428571429,0,2.428571429,0.857142857,2.714285714,0.571428571,2,0.285714286,0.714285714,0,4.857142857,9,0,0,0.428571429,0.142857143,FRE,2019
26,"Banfield, Bailey",7,5.571428571,2.571428571,7.714285714,13.28571429,0.285714286,0.142857143,0,4.285714286,0.571428571,2,0.857142857,3.285714286,1.428571429,1.714285714,0,5.714285714,8.142857143,0.285714286,0.142857143,2.142857143,0,FRE,2019
27,"Schultz, Lachie",7,6.571428571,2.142857143,5.142857143,11.71428571,0.571428571,0.428571429,0,2.428571429,1,1.428571429,0.714285714,3.285714286,0.428571429,1,0,5.857142857,6,0.285714286,0.714285714,1.142857143,0,FRE,2019
28,"Cox, Brennan",8,3.875,3.625,5.625,9.5,0.625,0.25,2,2.5,0.125,1.375,0.25,1.375,0,0.75,0,5.125,5.25,1.25,1.25,2.375,0,FRE,2019
29,"Sandilands, Aaron",6,3.333333333,2.166666667,8.833333333,12.16666667,0,0.166666667,29.5,2.333333333,0.5,1.833333333,4.333333333,2.333333333,1.5,0.833333333,0,8.333333333,4.5,1,0.166666667,4.5,0,FRE,2019
30,"Crowden, Mitch",5,5.4,1.6,6.6,12,0.6,0.4,0,4.8,0.2,1.2,1.2,1,0.6,0.6,0,6.2,5,0,0.8,0.8,0,FRE,2019
31,"Nyhuis, Ryan",5,6.6,3.8,5.2,11.8,0,0,0,1.2,1,1.6,0.2,1,0.4,0.4,0,5.6,6.6,1,0,4.2,0,FRE,2019
32,"Hill, Stephen",3,5.666666667,1.333333333,6,11.66666667,0.333333333,0,0,1.666666667,0,2.666666667,0,2.333333333,0,1.333333333,0,3.333333333,7.666666667,0.333333333,0.666666667,1.333333333,0,FRE,2019
33,"Ballantyne, Hayden",3,7.666666667,2.666666667,3.333333333,11,0.333333333,1,0,2,0,2.666666667,0.666666667,1.333333333,0.666666667,0.333333333,0,4,8,0,0.333333333,2,0,FRE,2019
34,"Carter, Jason",2,5.5,2,3.5,9,0,0,0,2,1,0,0,0.5,1,0,0,1.5,7.5,0,0,1,0,FRE,2019
35,"Jones, Scott",1,7,2,7,14,0,0,24,4,1,1,5,5,3,2,0,11,6,1,0,3,0,FRE,2019
36,"Dixon, Hugh",1,4,2,4,8,1,0,2,0,0,1,0,1,1,0,0,6,2,1,0,2,0,FRE,2019
0,"Dangerfield, Patrick",24,14.66666667,4.958333333,12.41666667,27.08333333,1.125,0.75,0.041666667,4.333333333,0.916666667,5.875,5.791666667,4.666666667,1.833333333,1.583333333,1.125,14.54166667,12.83333333,1.25,0.791666667,1.583333333,0.541666667,GEE,2019
1,"Kelly, Tim",25,15.24,3.56,10.16,25.4,0.96,0.72,0,4.24,1.68,4.44,5.88,3.96,1.24,0.84,0.96,11.68,14.04,0.04,0.32,0.72,0.68,GEE,2019
2,"Duncan, Mitch",23,14.7826087,7.47826087,10.47826087,25.26086957,0.869565217,0.260869565,0,2.956521739,2.565217391,2.739130435,2.260869565,3.304347826,0.826086957,0.869565217,0.47826087,6.913043478,17.34782609,0.260869565,0.652173913,1.739130435,0.347826087,GEE,2019
3,"Stewart, Tom",25,18.92,7.4,4.28,23.2,0,0.08,0,1.68,8.04,1.52,0.36,2.44,0.68,0.64,0.12,4.72,13.04,0.4,0.08,3.32,0.2,GEE,2019
4,"Selwood, Joel",23,11.95652174,3.434782609,9.304347826,21.26086957,0.260869565,0.260869565,0,4.086956522,1.695652174,2.869565217,4.173913043,3.086956522,1.869565217,1.043478261,0.130434783,9.173913043,12.43478261,0.043478261,0.217391304,2.695652174,0.086956522,GEE,2019
5,"Ablett, Gary",24,12.20833333,3.708333333,7.875,20.08333333,1.416666667,0.75,0,4.5,0.875,4.75,2.041666667,3.75,0.75,1.75,0.541666667,8.291666667,12.20833333,0.416666667,1,0.708333333,0.25,GEE,2019
6,"Dahlhaus, Luke",24,7.125,2.958333333,10.91666667,18.04166667,0.583333333,0.666666667,0,4.791666667,0.375,2,1.166666667,1.708333333,1.041666667,0.583333333,0,7.583333333,10.625,0.166666667,0.875,1.166666667,0.083333333,GEE,2019
7,"Miers, Gryan",25,9.16,3.92,6.24,15.4,1.12,0.76,0,1.92,0.72,2.64,0.6,2.2,0.72,0.36,0,5.08,10.12,0.12,1.04,0.44,0.2,GEE,2019
8,"Guthrie, Cameron",20,9.55,3.5,8.85,18.4,0.5,0.2,0,4.9,1.4,1.75,4.05,2.65,0.5,0.95,0.05,7.75,10.2,0.2,0.2,1.2,0.25,GEE,2019
9,"Parfitt, Brandan",20,9.5,1.95,8.7,18.2,0.2,0.2,0,5.25,0.75,3.1,2.85,3.15,1.2,1.1,0.1,9.85,8.75,0.25,0.3,1.1,0.1,GEE,2019
10,"Tuohy, Zach",18,14,4.333333333,5.444444444,19.44444444,0.166666667,0.555555556,0,0.944444444,4.166666667,2.055555556,0.111111111,2.222222222,0.388888889,0.444444444,0,5.277777778,11.38888889,0.333333333,0.277777778,1,0.555555556,GEE,2019
11,"Blicavs, Mark",25,7.28,4.96,6.16,13.44,0,0.12,3.64,3.6,2.2,0.96,0.8,1.36,0.92,0.56,0,5.96,7.76,0.72,0.12,6.68,0.12,GEE,2019
12,"Taylor, Harry",24,7.75,4.75,6.041666667,13.79166667,0.125,0.083333333,0.083333333,1.666666667,2.666666667,1.166666667,0.333333333,1.583333333,0.583333333,0.5,0,6.166666667,7.583333333,0.875,0.166666667,5.041666667,0.083333333,GEE,2019
